id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,salesThisMon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
4179,176,Columbus,Shoes,40,Alekto,92,26,1461.13,756.34,7,8.301875,56.19730769,748
4180,345,ColoradoSprings,Alcohol,58,Bo,131,42,1637.7,736.16,1,4.746956522,38.99285714,511
4181,199,Boston,Baby,41,Bo,109,8,1462.52,479.55,3,7.349346734,182.815,386
4182,141,Columbus,Shoes,35,Bo,67,9,1209.22,437.67,4,8.576028369,134.3577778,561
4183,229,ColoradoSprings,Shoes,46,Bo,104,57,1366.51,564.01,1,5.967292576,23.97385965,691
4184,510,Orlando,Alcohol,57,Bo,212,16,2130.88,873.19,5,4.178196078,133.18,572
4185,11,Boston,Packagedfood,7,Veina,10,3,433.63,383.15,15,39.42090909,144.5433333,894
4186,87,Columbus,Baby,33,Veina,55,15,1137.1,616.74,2,13.07011494,75.80666667,710
4187,84,Columbus,Freshfood,29,Bo,50,6,926.11,618.68,2,11.02511905,154.3516667,850
4188,188,Orlando,Shoes,46,Bo,110,9,1426.29,685.82,20,7.586648936,158.4766667,592
4189,76,Columbus,Baby,30,Nilima,57,5,1041.43,713.4,15,13.70302632,208.286,753
4190,312,Columbus,Baby,47,Bo,101,69,1526.47,597.95,1,4.892532051,22.12275362,475
4191,234,Seattle,Frozenfood,49,Bo,97,21,1522.3,643.62,1,6.505555556,72.49047619,738
4192,47,Seattle,Alcohol,17,Bo,30,5,876.31,214.29,5,18.64489362,175.262,590
4193,13,Seattle,Baby,10,Medeia,10,4,680.62,255.45,12,52.35538462,170.155,427
4194,350,ColoradoSprings,Shoes,46,Bo,117,66,1458.37,660,1,4.166771429,22.09651515,619
4195,64,Orlando,Frozenfood,29,Veina,42,6,1019.79,781.73,14,15.93421875,169.965,1109
4196,52,Jersey,Packagedfood,25,Bo,34,18,758.27,479.4,32,14.58211538,42.12611111,817
4197,355,Orlando,Shoes,51,Bo,140,37,1750,960.94,1,4.929577465,47.2972973,817
4198,737,Orlando,Alcohol,65,Bo,201,32,2526.47,1179.83,2,3.428046133,78.9521875,513
4199,195,Denver,Shoes,45,Nilima,95,15,1452.53,615.62,5,7.448871795,96.83533333,519
4200,29,ColoradoSprings,Alcohol,15,Bo,24,3,723.56,250.82,3,24.95034483,241.1866667,612
4201,170,Seattle,Alcohol,43,Bo,93,19,1286.46,521.86,10,7.567411765,67.70842105,423
4202,173,Boston,Shoes,43,Bo,83,7,1484.98,730.66,10,8.583699422,212.14,489
4203,293,Orlando,Baby,41,Bo,96,30,1679.09,849.99,3,5.730682594,55.96966667,677
4204,111,ColoradoSprings,Baby,44,Bo,75,20,1256.21,624.29,2,11.31720721,62.8105,630
4205,137,ColoradoSprings,Bakery,36,Bo,70,14,1260.97,626.59,2,9.204160584,90.06928571,841
4206,196,Boston,Baby,39,Nilima,94,20,1450.82,709.58,1,7.402142857,72.541,594
4207,243,Orlando,Shoes,50,Bo,125,27,1540.43,621.45,6,6.339218107,57.05296296,664
4208,171,Seattle,Alcohol,40,Bo,103,32,1423.09,583.15,1,8.322163743,44.4715625,762
4209,353,Columbus,Packagedfood,51,Bo,169,38,1841.82,896.26,1,5.217620397,48.46894737,695
4210,141,ColoradoSprings,Baby,34,Bo,47,28,1290.2,692.89,1,9.15035461,46.07857143,789
4211,104,ColoradoSprings,Alcohol,28,Bo,58,17,1519.46,468.24,4,14.61019231,89.38,403
4212,108,Jersey,Baby,33,Moone,55,7,1143.26,389.63,1,10.58574074,163.3228571,440
4213,142,Orlando,Frozenfood,35,Bo,73,10,1224.6,618.99,6,8.623943662,122.46,588
4214,345,Denver,Clothes,54,Nilima,138,41,1969.18,736.07,2,5.707768116,48.02878049,574
4215,174,Boston,Beverages,43,Bo,93,28,1387.42,642.43,1,7.973678161,49.55071429,628
4216,397,SanDiego,Alcohol,48,Bo,165,16,1905.07,913.54,9,4.798664987,119.066875,777
4217,230,Seattle,Shoes,41,Nilima,95,13,1432.6,699.28,8,6.228695652,110.2,777
4219,151,ColoradoSprings,Shoes,36,Nilima,73,12,1342.29,624.38,5,8.889337748,111.8575,544
4220,44,Seattle,Packagedfood,23,Bo,35,20,898.43,551.23,5,20.41886364,44.9215,731
4221,225,Seattle,Baby,48,Bo,99,14,1374.42,736.57,16,6.108533333,98.17285714,900
4222,94,Seattle,Clothes,16,Tanvi,28,21,1097.04,437.62,7,11.6706383,52.24,446
4223,140,SanDiego,Frozenfood,39,Bo,63,19,1404.3,668.4,2,10.03071429,73.91052632,532
4224,479,Orlando,Shoes,57,Bo,120,34,1789.35,799.43,8,3.73559499,52.62794118,586
4225,60,Boston,Shoes,26,Nilima,43,6,993.7,506.22,18,16.56166667,165.6166667,787
4226,147,Seattle,Shoes,38,Bo,75,24,1320.18,425.65,2,8.980816327,55.0075,600
4227,242,Columbus,Frozenfood,55,Medeia,128,32,1494.44,682.66,2,6.175371901,46.70125,698
4228,179,Columbus,Pets,46,Bo,84,27,1455.91,629.73,1,8.133575419,53.92259259,639
4229,258,Columbus,Shoes,49,Medeia,105,20,1563.97,705.92,7,6.061899225,78.1985,620
4230,336,Jersey,Shoes,54,Nilima,138,25,1796.05,852.96,2,5.345386905,71.842,746
4231,34,Columbus,Shoes,18,Bo,21,7,918.67,664.93,25,27.01970588,131.2385714,887
4232,161,Honolulu,Beverages,39,Bo,87,18,1285.61,281.93,1,7.98515528,71.42277778,376
4233,35,Columbus,Clothes,14,Bo,25,11,674.74,398.64,1,19.27828571,61.34,814
4234,145,Columbus,Alcohol,35,Bo,67,8,1271.46,764.73,6,8.768689655,158.9325,693
4235,230,Columbus,Alcohol,49,Bo,123,31,1573.49,823.42,11,6.84126087,50.75774194,771
4236,47,ColoradoSprings,Bakery,24,Bo,30,9,869.28,657.32,14,18.49531915,96.58666667,942
4237,523,Seattle,Alcohol,58,Bo,180,23,2086.32,1163.8,5,3.989139579,90.70956522,953
4238,65,Columbus,Baby,28,Bo,39,14,989.52,667.33,14,15.22338462,70.68,883
4239,239,Jersey,Shoes,45,Bo,128,41,1596.58,457.17,2,6.680251046,38.94097561,371
4240,126,ColoradoSprings,Shoes,38,Bo,66,8,1269.96,554.84,6,10.07904762,158.745,581
4241,240,Columbus,Alcohol,43,Bo,118,35,1555.71,534.58,5,6.482125,44.44885714,492
4242,64,Boston,Alcohol,23,Bo,34,13,863.27,538.78,2,13.48859375,66.40538462,838
4243,3,Columbus,Baby,3,Bo,3,1,361.52,233.43,62,120.5066667,361.52,351
4245,265,Boston,Alcohol,50,Bo,149,30,1655.59,801.34,1,6.247509434,55.18633333,496
4246,180,Jersey,Pets,41,Bo,96,12,1412.26,496.39,7,7.845888889,117.6883333,354
4247,59,Boston,Packagedfood,28,Bo,45,12,1055.01,508.03,1,17.88152542,87.9175,516
4248,159,ColoradoSprings,Shoes,42,Nilima,79,12,1399.12,763.07,6,8.799496855,116.5933333,601
4249,1,Denver,Baby,1,Bo,1,1,237.91,373.28,64,237.91,237.91,734
4250,341,Seattle,Frozenfood,39,Bo,82,32,1750.51,876.35,3,5.133460411,54.7034375,739
4251,31,Seattle,Packagedfood,19,Bo,24,13,765.92,399.25,2,24.70709677,58.91692308,545
4252,8,Seattle,Bakery,5,Veina,7,6,570.48,191.2,25,71.31,95.08,538
4253,178,Boston,Clothes,26,Veina,41,26,1264.38,619.33,1,7.103258427,48.63,893
4254,158,Boston,Shoes,39,Veina,66,24,1454.78,720.35,6,9.207468354,60.61583333,623
4255,195,Denver,Frozenfood,34,Bo,103,12,1446.71,526.9,9,7.419025641,120.5591667,602
4256,100,Boston,Packagedfood,26,Bo,54,24,1135.16,538.57,1,11.3516,47.29833333,906
4257,26,Columbus,Beverages,12,Veina,22,8,714.59,513.99,2,27.48423077,89.32375,845
4258,92,ColoradoSprings,Bakery,30,Bo,60,12,1321.08,690.27,14,14.35956522,110.09,711
4259,412,Columbus,Alcohol,54,Bo,162,39,1583.51,760.23,5,3.843470874,40.60282051,758
4260,83,Jersey,Packagedfood,21,Bo,41,6,894.44,506.98,23,10.77638554,149.0733333,671
4261,156,Seattle,Beverages,39,Bo,85,20,1356.47,725.32,6,8.695320513,67.8235,690
4262,179,Boston,Bakery,39,Bo,81,25,1349.69,575.28,6,7.540167598,53.9876,476
4263,118,Boston,Bakery,34,Veina,52,16,1261.39,546.58,6,10.68974576,78.836875,420
4264,123,Boston,Frozenfood,28,Veina,39,11,1184.64,541.28,5,9.631219512,107.6945455,658
4265,695,ColoradoSprings,Baby,59,Bo,208,36,2408.68,1071.34,1,3.465726619,66.90777778,694
4266,140,Honolulu,Alcohol,36,Nilima,76,13,1300.06,555.03,3,9.286142857,100.0046154,458
4267,96,Denver,Frozenfood,40,Bo,59,6,1058.56,144.06,37,11.02666667,176.4266667,270
4268,366,Columbus,Shoes,55,Bo,146,34,1962.92,852.08,3,5.363169399,57.73294118,878
4269,741,Jersey,Alcohol,65,Bo,256,42,2288.3,903.54,5,3.088124157,54.48333333,450
4270,209,Orlando,Baby,45,Bo,97,10,1588.71,915.76,7,7.601483254,158.871,748
4271,126,Seattle,Baby,36,Bo,65,26,1443.85,681.03,2,11.45912698,55.53269231,727
4272,180,Seattle,Shoes,27,Bo,34,31,1428.12,667.25,1,7.934,46.0683871,839
4273,337,Orlando,Frozenfood,50,Bo,135,30,1654.71,802.24,2,4.910118694,55.157,747
4274,34,Orlando,Alcohol,18,Nilima,26,3,734.08,504.3,3,21.59058824,244.6933333,840
4275,431,Columbus,Baby,51,Bo,125,33,1794.39,826.2,3,4.163317865,54.37545455,524
4276,170,Orlando,Alcohol,42,Bo,87,13,1217.17,521.32,22,7.159823529,93.62846154,753
4277,377,SanDiego,Alcohol,48,Bo,156,15,1647.39,525.77,1,4.369734748,109.826,521
4278,269,Columbus,Shoes,47,Nilima,103,43,2019.47,1161.2,1,7.50732342,46.9644186,783
4279,577,Boston,Alcohol,57,Bo,191,41,2141.6,972.89,1,3.711611785,52.23414634,499
4280,295,Boston,Baby,51,Bo,104,14,1339.68,629.74,2,4.541288136,95.69142857,557
4281,118,Columbus,Alcohol,29,Nilima,68,10,1158.96,415.67,12,9.821694915,115.896,719
4282,44,Boston,Baby,26,Bo,34,7,858.64,353.62,6,19.51454545,122.6628571,557
4283,536,Boston,Shoes,45,Bo,143,57,1791.75,826,1,3.342817164,31.43421053,558
4284,168,Boston,Alcohol,39,Veina,63,36,1407.43,516.89,1,8.377559524,39.09527778,472
4285,229,Seattle,Clothes,28,Bo,50,26,1551.31,761.62,3,6.774279476,59.66576923,732
4286,166,Seattle,Alcohol,38,Bo,76,26,1415.97,465.92,1,8.529939759,54.46038462,300
4287,449,Orlando,Baby,57,Bo,141,26,1777.92,591.21,4,3.959732739,68.38153846,420
4288,92,Columbus,Frozenfood,25,Veina,52,10,1262.47,686.35,8,13.7225,126.247,736
4289,45,Columbus,Alcohol,13,Bo,18,15,912.52,393.54,1,20.27822222,60.83466667,566
4290,357,SanDiego,Alcohol,51,Nilima,134,21,1827.19,893.64,3,5.118179272,87.00904762,544
4291,147,Orlando,Alcohol,39,Bo,73,16,1319.3,584.92,7,8.974829932,82.45625,303
4292,58,Jersey,Frozenfood,16,Alekto,36,4,1034.4,463.52,23,17.83448276,258.6,397
4293,137,Honolulu,Shoes,38,Bo,66,12,1192.56,463.51,2,8.704817518,99.38,682
4294,407,Orlando,Alcohol,42,Bo,127,33,1805.17,839.62,3,4.435307125,54.70212121,593
4295,144,Boston,Baby,34,Moone,77,14,1044.9,425.19,5,7.25625,74.63571429,465
4296,173,Columbus,Packagedfood,33,Nilima,72,37,1584.55,583.63,2,9.159248555,42.82567568,600
4297,163,Columbus,Shoes,37,Bo,64,19,1423.4,672.14,4,8.732515337,74.91578947,670
4298,84,Boston,Alcohol,26,Bo,54,17,1080.21,399.87,1,12.85964286,63.54176471,558
4300,52,Boston,Shoes,21,Bo,28,9,1079.86,439.13,5,20.76653846,119.9844444,443
4301,77,Boston,Baby,29,Nilima,55,7,1047.36,107.72,20,13.60207792,149.6228571,226
4303,38,Orlando,Alcohol,18,Bo,28,12,878.5,376.95,2,23.11842105,73.20833333,752
4304,49,Columbus,Bakery,27,Bo,28,8,920.3,458.49,1,18.78163265,115.0375,748
4305,83,Seattle,Alcohol,31,Bo,37,21,969.75,367.15,3,11.68373494,46.17857143,453
4306,2,Denver,Baby,2,Akar,2,1,293.35,116.23,88,146.675,293.35,580
4307,53,Seattle,Shoes,24,Bo,40,4,1003.43,467.11,14,18.93264151,250.8575,541
4308,104,Seattle,Packagedfood,22,Bo,37,17,1148.71,474.51,7,11.04528846,67.57117647,680
4309,274,Seattle,Baby,44,Bo,98,29,1338.68,740.78,3,4.885693431,46.16137931,777
4310,185,Boston,Alcohol,47,Bo,100,36,1382.6,640.33,2,7.473513514,38.40555556,394
4311,197,Boston,Alcohol,43,Bo,79,17,1470.9,746.63,5,7.466497462,86.52352941,623
4312,343,Honolulu,Clothes,41,Moone,129,20,1537.29,708.43,6,4.481895044,76.8645,832
4313,130,Columbus,Alcohol,39,Bo,85,10,1216.48,241.53,1,9.357538462,121.648,316
4314,69,Seattle,Clothes,19,Veina,40,12,1215.56,564.08,7,17.61681159,101.2966667,661
4315,292,Columbus,Alcohol,52,Bo,132,19,1555.01,795.54,1,5.325376712,81.84263158,729
4317,199,Boston,Shoes,38,Nilima,88,14,1526.1,837.31,2,7.668844221,109.0071429,723
4318,24,SanDiego,Alcohol,13,Veina,21,3,704.99,452.3,15,29.37458333,234.9966667,679
4319,134,SanDiego,Baby,31,Bo,40,21,1524.75,476.41,14,11.37873134,72.60714286,520
4320,108,Boston,Alcohol,36,Alekto,71,23,1071.69,418.62,3,9.923055556,46.59521739,372
4321,329,Columbus,Alcohol,44,Bo,110,26,1653.74,799.66,1,5.02656535,63.60538462,636
4322,56,Seattle,Alcohol,18,Nilima,23,16,926.28,464.76,1,16.54071429,57.8925,605
4323,114,Jersey,Frozenfood,31,Veina,44,17,1112.9,483.3,5,9.762280702,65.46470588,698
4324,43,Columbus,Baby,24,Veina,28,18,884.63,421.9,1,20.5727907,49.14611111,646
4325,273,ColoradoSprings,Alcohol,39,Bo,89,51,1399.96,529.72,2,5.128058608,27.45019608,414
4326,111,Columbus,Alcohol,30,Bo,49,9,1330.82,341.6,12,11.98936937,147.8688889,443
4327,272,Boston,Alcohol,44,Bo,133,13,1619.69,723.29,3,5.954742647,124.5915385,633
4328,144,Orlando,Shoes,39,Nilima,75,12,1449.65,662.91,9,10.06701389,120.8041667,665
4329,364,SanDiego,Alcohol,53,Bo,128,29,1739.1,817.25,1,4.777747253,59.96896552,589
4330,2,Orlando,Baby,1,Veina,2,1,237.71,312,17,118.855,237.71,778
4331,35,Boston,Bakery,14,Bo,24,7,894.06,434.01,17,25.54457143,127.7228571,746
4332,403,Boston,Frozenfood,51,Bo,150,36,1842.73,893.37,2,4.572531017,51.18694444,774
4333,4,Jersey,Bakery,2,Veina,3,3,521.24,486.94,74,130.31,173.7466667,873
4334,158,Seattle,Baby,37,Veina,51,16,1299.56,566.08,7,8.225063291,81.2225,566
4335,129,Seattle,Shoes,30,Bo,55,16,1248.71,581.94,9,9.679922481,78.044375,610
4336,233,Boston,Frozenfood,50,Medeia,149,11,1659.59,820.98,1,7.122703863,150.8718182,414
4337,84,Columbus,Alcohol,19,Bo,36,21,995.53,500.07,2,11.85154762,47.40619048,859
4338,140,Seattle,Alcohol,39,Bo,73,16,1308.35,600.87,2,9.345357143,81.771875,625
4339,210,Seattle,Alcohol,42,Bo,100,14,1535.03,829.08,1,7.309666667,109.645,818
4340,443,Seattle,Alcohol,46,Bo,181,32,1892.92,782.95,3,4.272957111,59.15375,597
4341,443,Honolulu,Baby,55,Bo,136,37,1799.19,882.41,1,4.061376975,48.62675676,807
4342,240,Boston,Baby,44,Bo,100,28,1335.69,617.74,1,5.565375,47.70321429,580
4343,122,Columbus,Frozenfood,35,Veina,63,22,1416.22,737.59,1,11.60836066,64.37363636,730
4344,57,Boston,Shoes,17,Veina,33,7,973.03,521.55,1,17.07070175,139.0042857,806
4345,309,Seattle,Frozenfood,53,Bo,127,14,1720.95,897.25,9,5.569417476,122.925,916
4346,322,Seattle,Frozenfood,53,Bo,136,20,1750.12,859.46,5,5.43515528,87.506,741
4347,97,Honolulu,Clothes,34,Veina,61,13,1133.23,600.72,2,11.68278351,87.17153846,834
4348,349,Orlando,Alcohol,51,Bo,162,22,1773.7,946.83,3,5.082234957,80.62272727,852
4349,328,Jersey,Alcohol,54,Bo,158,24,1690.66,773.29,6,5.15445122,70.44416667,805
4350,45,Honolulu,Shoes,21,Veina,35,5,896,444.58,37,19.91111111,179.2,473
4351,155,Seattle,Shoes,24,Bo,56,11,1327.17,632.58,24,8.562387097,120.6518182,592
4355,7,Columbus,Baby,6,Alekto,7,2,435.01,427.47,14,62.14428571,217.505,478
4356,193,Seattle,Shoes,38,Bo,74,23,1330.62,582.08,2,6.894404145,57.85304348,580
4357,82,Jersey,Baby,27,Nilima,51,7,1040.53,448.19,10,12.68939024,148.6471429,609
4358,247,Boston,Alcohol,34,Bo,91,22,1665.44,916.87,3,6.742672065,75.70181818,735
4359,79,ColoradoSprings,Shoes,27,Nilima,46,11,1081.02,255.4,2,13.68379747,98.27454545,499
4360,230,Columbus,Frozenfood,47,Bo,108,39,1459.75,586,2,6.34673913,37.42948718,512
4362,42,Columbus,Baby,17,Veina,27,8,940.55,393.11,8,22.39404762,117.56875,475
4363,102,Orlando,Alcohol,31,Veina,53,25,1122.41,506.27,3,11.00401961,44.8964,636
4364,76,Boston,Packagedfood,25,Nilima,52,9,1054.7,530.45,35,13.87763158,117.1888889,635
4365,2,Columbus,Baby,2,Veina,2,1,264.62,208.7,75,132.31,264.62,259
4366,162,Seattle,Frozenfood,37,Medeia,68,33,1416.38,551.14,1,8.74308642,42.92060606,671
4367,50,Seattle,Baby,24,Bo,34,6,874.2,608.25,7,17.484,145.7,695
4368,31,Jersey,Clothes,16,Veina,24,5,878.02,600.19,7,28.32322581,175.604,731
4369,454,SanDiego,Pets,61,Bo,168,19,1861.1,826.03,2,4.099339207,97.95263158,605
4370,196,Boston,Baby,45,Medeia,103,18,1544.28,661.02,13,7.878979592,85.79333333,710
4371,69,Honolulu,Baby,24,Bo,30,15,869.25,466.51,5,12.59782609,57.95,747
4372,12,Seattle,Freshfood,6,Veina,8,3,600.06,383.45,26,50.005,200.02,735
4374,247,Honolulu,Packagedfood,49,Bo,101,24,1539.99,833.86,1,6.234777328,64.16625,703
4375,205,Boston,Baby,35,Bo,78,41,1404.41,693.68,2,6.850780488,34.25390244,605
4376,158,Boston,Frozenfood,33,Bo,81,18,1167.6,506.45,1,7.389873418,64.86666667,564
4377,20,Columbus,Alcohol,8,Medeia,8,14,516.77,277.16,3,25.8385,36.91214286,712
4378,191,Columbus,Alcohol,47,Bo,111,19,1428.95,651.76,5,7.481413613,75.20789474,896
4379,64,Boston,Baby,21,Nilima,40,12,960.93,573.41,13,15.01453125,80.0775,592
4381,244,Boston,Alcohol,52,Bo,130,22,1791.12,797.49,1,7.340655738,81.41454545,618
4382,160,Boston,Frozenfood,45,Bo,85,29,1287.58,513.41,2,8.047375,44.39931034,654
4383,273,Orlando,Alcohol,44,Alekto,133,20,1488.78,761.65,5,5.453406593,74.439,701
4384,64,SanDiego,Alcohol,25,Veina,40,4,1102.78,579.39,1,17.2309375,275.695,658
4385,227,Seattle,Alcohol,47,Bo,101,24,1549.17,795.72,2,6.824537445,64.54875,769
4386,240,Seattle,Shoes,46,Bo,96,27,1576.64,719.94,1,6.569333333,58.39407407,681
4387,254,Boston,Frozenfood,50,Bo,140,22,1566.24,831.92,6,6.166299213,71.19272727,773
4388,267,Boston,Alcohol,54,Nilima,132,13,1620.54,864.08,21,6.069438202,124.6569231,862
4389,37,Seattle,Alcohol,19,Bo,19,6,865.08,467.57,2,23.38054054,144.18,457
4391,141,Boston,Shoes,39,Bo,79,10,1473.08,638.38,2,10.44737589,147.308,669
4392,71,Honolulu,Baby,25,Bo,33,17,1060.37,543,5,14.93478873,62.37470588,643
4393,185,Boston,Frozenfood,39,Bo,88,12,1483.7,780.9,24,8.02,123.6416667,979
4394,15,ColoradoSprings,Baby,11,Alekto,11,6,545.36,213.92,4,36.35733333,90.89333333,499
4395,106,Orlando,Alcohol,36,Bo,69,5,1253.18,704.46,5,11.82245283,250.636,635
4396,238,Columbus,Bakery,46,Bo,110,27,1484.04,657.12,1,6.235462185,54.96444444,637
4397,68,Seattle,Freshfood,23,Bo,43,4,1119.26,443.17,34,16.45970588,279.815,365
4398,127,Boston,Frozenfood,44,Bo,94,17,1332.91,639.49,2,10.49535433,78.40647059,626
4399,118,Orlando,Baby,31,Bo,65,17,1132.03,589.84,1,9.593474576,66.59,822
4400,143,Seattle,Alcohol,29,Bo,62,17,1205.2,447.74,4,8.427972028,70.89411765,357
4401,34,ColoradoSprings,Baby,16,Veina,27,15,752.35,345.88,3,22.12794118,50.15666667,532
4402,273,Seattle,Frozenfood,52,Bo,113,33,1440.82,526.89,2,5.277728938,43.66121212,547
4403,239,Seattle,Shoes,48,Bo,115,38,1714.69,657.14,1,7.174435146,45.12342105,496
4404,14,Columbus,Baby,6,Veina,9,2,515.97,414.61,20,36.855,257.985,709
4405,6,ColoradoSprings,Beverages,2,Alekto,5,3,426.08,280.16,34,71.01333333,142.0266667,761
4406,228,Seattle,Shoes,45,Bo,102,24,1553.26,920.22,2,6.81254386,64.71916667,950
4407,149,Seattle,Alcohol,39,Bo,78,16,1310.91,474.79,7,8.798053691,81.931875,570
4408,221,ColoradoSprings,Baby,49,Bo,92,12,1341.88,573.95,23,6.071855204,111.8233333,706
4409,152,Seattle,Frozenfood,41,Veina,86,21,1363.02,475.03,5,8.967236842,64.90571429,506
4410,42,Seattle,Baby,14,Nilima,20,16,869.49,355.87,15,20.70214286,54.343125,690
4411,110,Columbus,Alcohol,37,Bo,56,9,1190.44,780.13,1,10.82218182,132.2711111,924
4412,107,Columbus,Shoes,36,Bo,58,11,1089.31,628.15,1,10.18046729,99.02818182,649
4413,186,Seattle,Frozenfood,42,Bo,75,26,1531.66,739.71,4,8.234731183,58.91,706
4414,63,Columbus,Alcohol,20,Bo,37,11,1260.16,628.98,4,20.00253968,114.56,594
4415,272,Jersey,Packagedfood,37,Veina,109,16,1666.37,564.97,6,6.126360294,104.148125,657
4416,48,ColoradoSprings,Alcohol,21,Bo,30,9,800.29,360.47,9,16.67270833,88.92111111,718
4417,367,Seattle,Baby,47,Bo,140,45,1791.95,907.27,1,4.882697548,39.82111111,639
4418,85,Boston,Shoes,22,Medeia,39,15,1139.92,635.21,3,13.41082353,75.99466667,489
4419,77,Columbus,Shoes,30,Bo,46,12,1020.56,530.13,5,13.25402597,85.04666667,458
4420,302,Columbus,Frozenfood,42,Bo,89,24,1511.06,641.71,2,5.003509934,62.96083333,758
4421,90,Jersey,Baby,30,Bo,60,11,1043.31,381.79,14,11.59233333,94.84636364,644
4422,195,Jersey,Shoes,50,Bo,117,22,1482.53,737.43,1,7.602717949,67.38772727,782
4423,200,Seattle,Alcohol,38,Bo,77,36,1304.88,555.47,1,6.5244,36.24666667,683
4424,190,Denver,Shoes,46,Bo,101,13,1773.52,660.62,8,9.334315789,136.4246154,649
4425,351,Orlando,Alcohol,54,Bo,138,40,1638.13,705.6,2,4.667037037,40.95325,706
4426,42,Boston,Pets,19,Bo,28,22,778.21,340.1,2,18.52880952,35.37318182,640
4427,134,Orlando,Shoes,31,Bo,63,13,1179.96,516.9,2,8.805671642,90.76615385,704
4428,220,Orlando,Freshfood,48,Bo,103,8,1610.73,683.53,9,7.3215,201.34125,546
4430,313,Seattle,Freshfood,37,Bo,97,17,1697.25,731.97,2,5.422523962,99.83823529,584
4432,143,Seattle,Alcohol,40,Bo,77,17,1339.68,616.09,10,9.368391608,78.80470588,660
4433,78,Columbus,Baby,25,Bo,43,15,893.23,353.7,2,11.45166667,59.54866667,668
4434,30,SanDiego,Shoes,11,Nilima,18,14,741.24,202.31,7,24.708,52.94571429,604
4435,196,SanDiego,Baby,45,Bo,101,17,1396.13,826.98,2,7.123112245,82.12529412,792
4436,267,Boston,Shoes,44,Bo,93,19,1528.43,769.77,5,5.724456929,80.44368421,547
4437,82,Orlando,Packagedfood,25,Veina,51,16,1033.41,462.67,2,12.60256098,64.588125,449
4438,182,Seattle,Alcohol,49,Bo,84,21,1354.04,572.1,18,7.43978022,64.47809524,755
4439,114,Jersey,Shoes,42,Veina,70,15,1186.65,353.62,19,10.40921053,79.11,614
4440,93,Orlando,Beverages,23,Nilima,35,16,1366.47,641.51,2,14.69322581,85.404375,770
4441,120,ColoradoSprings,Shoes,28,Kellest,36,34,1186.51,583.02,1,9.887583333,34.89735294,815
4442,22,Jersey,Packagedfood,11,Veina,17,8,616.72,269.25,20,28.03272727,77.09,685
4443,95,Columbus,Alcohol,33,Nilima,59,9,1236.67,503.85,3,13.01757895,137.4077778,400
4444,95,Boston,Clothes,26,Bo,37,29,987.18,410.24,2,10.39136842,34.04068966,500
4445,163,Seattle,Shoes,39,Bo,84,14,1347.3,637.96,18,8.265644172,96.23571429,662
4446,262,Seattle,Packagedfood,33,Bo,51,55,1311.94,584.68,3,5.00740458,23.85345455,654
4447,241,Orlando,Alcohol,46,Bo,125,15,1419.8,521.76,2,5.891286307,94.65333333,609
4448,127,Orlando,Shoes,36,Bo,62,13,1177.8,357.16,10,9.274015748,90.6,538
4449,39,Denver,Baby,16,Veina,25,12,742.79,454.17,1,19.04589744,61.89916667,785
4450,126,Seattle,Baby,35,Bo,79,3,1385.93,633.32,28,10.99944444,461.9766667,458
4451,148,SanDiego,Bakery,41,Veina,97,21,1488.28,606.88,3,10.05594595,70.87047619,471
4452,165,Seattle,Packagedfood,33,Bo,78,20,1256.53,556.43,7,7.615333333,62.8265,605
4453,154,ColoradoSprings,Pets,34,Bo,64,17,1133.11,476.15,2,7.357857143,66.65352941,826
4454,57,Boston,Packagedfood,28,Nilima,44,12,907.67,269.25,1,15.92403509,75.63916667,399
4455,192,ColoradoSprings,Shoes,36,Nilima,82,31,1363.6,895.38,1,7.102083333,43.98709677,979
4456,185,Denver,Frozenfood,44,Bo,97,28,1401.69,617.9,1,7.576702703,50.06035714,475
4457,173,Boston,Baby,46,Bo,92,12,1465.37,671.63,1,8.470346821,122.1141667,656
4458,186,Seattle,Frozenfood,42,Veina,80,12,1488.97,844.11,3,8.005215054,124.0808333,837
4459,15,Orlando,Alcohol,11,Bo,14,1,728.76,779.34,8,48.584,728.76,736
4460,73,Orlando,Freshfood,19,Alekto,48,16,1017.61,322.46,2,13.93986301,63.600625,450
4461,311,Orlando,Baby,53,Moone,139,37,1634.73,573.1,2,5.256366559,44.18189189,418
4462,103,Jersey,Shoes,30,Bo,60,14,1392.37,616.18,3,13.51815534,99.455,601
